,Date,JPM,SPY
557,2021-03-19,150.40631103515625,384.4212341308594
558,2021-03-22,146.36355590820312,387.4908142089844
559,2021-03-23,144.89962768554688,384.4409484863281
560,2021-03-24,146.0242156982422,382.4866638183594
561,2021-03-25,147.8953399658203,384.63836669921875
562,2021-03-26,150.35784912109375,390.8367919921875
563,2021-03-29,148.02137756347656,390.6393737792969
564,2021-03-30,149.7664337158203,389.60302734375
565,2021-03-31,147.58509826660156,391.1822204589844
566,2021-04-01,149.0199432373047,395.4066162109375
567,2021-04-05,149.80984497070312,401.0819396972656
568,2021-04-06,148.75662231445312,400.8450622558594
569,2021-04-07,151.0873565673828,401.3089599609375
570,2021-04-08,151.2726593017578,403.2138671875
571,2021-04-09,152.4038848876953,406.14532470703125
572,2021-04-12,152.08206176757812,406.29339599609375
573,2021-04-13,150.2681884765625,407.4975280761719
574,2021-04-14,147.4596405029297,406.1058654785156
575,2021-04-15,148.3958282470703,410.4684753417969
576,2021-04-16,149.49778747558594,411.84039306640625
577,2021-04-19,148.86390686035156,409.8169860839844
578,2021-04-20,145.5677490234375,406.8164978027344
579,2021-04-21,146.8062286376953,410.66583251953125
580,2021-04-22,143.71487426757812,406.9151916503906
581,2021-04-23,146.46493530273438,411.3271179199219
582,2021-04-26,146.82574462890625,412.18585205078125
583,2021-04-27,147.4986572265625,412.09698486328125
584,2021-04-28,148.454345703125,411.9785461425781
585,2021-04-29,151.34092712402344,414.60400390625
586,2021-04-30,149.99514770507812,411.8798522949219
587,2021-05-03,149.55630493164062,412.7681579589844
588,2021-05-04,151.62371826171875,410.2216796875
589,2021-05-05,153.61312866210938,410.3499755859375
590,2021-05-06,156.70449829101562,413.62689208984375
591,2021-05-07,157.24087524414062,416.6372375488281
592,2021-05-10,157.2213592529297,412.51153564453125
593,2021-05-11,154.60781860351562,408.83001708984375
594,2021-05-12,153.54486083984375,400.1443176269531
595,2021-05-13,157.49441528320312,404.9510498046875
596,2021-05-14,159.94216918945312,411.1691589355469
597,2021-05-17,160.58580017089844,410.12298583984375
598,2021-05-18,158.32334899902344,406.5894775390625
599,2021-05-19,157.1140899658203,405.52349853515625
600,2021-05-20,156.84104919433594,409.8860778808594
601,2021-05-21,158.62564086914062,409.5505065917969
602,2021-05-24,159.4838104248047,413.7255859375
603,2021-05-25,157.83575439453125,412.8076477050781
604,2021-05-26,157.81622314453125,413.62689208984375
605,2021-05-27,160.27374267578125,413.84405517578125
606,2021-05-28,160.1664581298828,414.58428955078125
607,2021-06-01,161.93157958984375,414.2190856933594
608,2021-06-02,161.94131469726562,414.8705139160156
609,2021-06-03,162.04856872558594,413.33074951171875
610,2021-06-04,162.3118896484375,417.1110534667969
611,2021-06-07,161.55123901367188,416.70635986328125
612,2021-06-08,160.90760803222656,416.7951965332031
613,2021-06-09,158.89869689941406,416.1733703613281
614,2021-06-10,156.42169189453125,418.1078796386719
615,2021-06-11,156.31443786621094,418.7987976074219
616,2021-06-14,153.6619110107422,419.73651123046875
617,2021-06-15,151.33114624023438,418.9666442871094
618,2021-06-16,152.39414978027344,416.6273498535156
619,2021-06-17,147.99598693847656,416.48919677734375
620,2021-06-18,144.251220703125,410.87060546875
621,2021-06-21,146.69898986816406,416.7525939941406
622,2021-06-22,146.4844207763672,418.98065185546875
623,2021-06-23,147.3718719482422,418.47564697265625
624,2021-06-24,148.72740173339844,420.95123291015625
625,2021-06-25,150.22918701171875,422.44647216796875
626,2021-06-28,150.50225830078125,423.298095703125
627,2021-06-29,150.3169708251953,423.52587890625
628,2021-06-30,151.68223571777344,423.8823547363281
629,2021-07-01,153.18406677246094,426.2292175292969
630,2021-07-02,153.03692626953125,429.4870910644531
631,2021-07-06,150.46717834472656,428.704833984375
632,2021-07-07,150.6437225341797,430.2198791503906
633,2021-07-08,148.0445556640625,426.71441650390625
634,2021-07-09,152.78192138671875,431.2695007324219
635,2021-07-12,154.96913146972656,432.8143005371094
636,2021-07-13,152.66419982910156,431.3388366699219
637,2021-07-14,152.14437866210938,431.98248291015625
638,2021-07-15,152.47787475585938,430.5070495605469
639,2021-07-16,148.9959716796875,427.1303405761719
640,2021-07-19,144.15072631835938,420.822509765625
641,2021-07-20,146.83816528320312,426.8530578613281
642,2021-07-21,149.927734375,430.3089904785156
643,2021-07-22,148.0347442626953,431.2101135253906
644,2021-07-23,147.7503204345703,435.64642333984375
645,2021-07-26,148.74093627929688,436.7158508300781
646,2021-07-27,148.54476928710938,434.7254638671875
647,2021-07-28,148.78997802734375,434.5472106933594
648,2021-07-29,150.06503295898438,436.3494873046875
649,2021-07-30,148.86843872070312,434.2303466796875
650,2021-08-02,148.2701416015625,433.3193359375
651,2021-08-03,149.9571533203125,436.8446044921875
652,2021-08-04,148.33880615234375,434.69580078125
653,2021-08-05,150.212158203125,437.44866943359375
654,2021-08-06,154.4787139892578,438.1715087890625
655,2021-08-09,154.31198120117188,437.8150329589844
656,2021-08-10,156.2049560546875,438.35968017578125
657,2021-08-11,158.06851196289062,439.4489440917969
658,2021-08-12,158.68641662597656,440.76593017578125
659,2021-08-13,156.91114807128906,441.56805419921875
660,2021-08-16,155.88128662109375,442.6077880859375
661,2021-08-17,153.99810791015625,439.7064208984375
662,2021-08-18,152.59555053710938,434.8938293457031
663,2021-08-19,151.32049560546875,435.5671691894531
664,2021-08-20,151.75205993652344,439.03302001953125
665,2021-08-23,153.69406127929688,442.8949890136719
666,2021-08-24,154.6454620361328,443.5980529785156
667,2021-08-25,157.83311462402344,444.52886962890625
668,2021-08-26,158.64720153808594,441.90472412109375
669,2021-08-27,159.92227172851562,445.8558044433594
670,2021-08-30,157.36231994628906,447.81646728515625
671,2021-08-31,156.8817138671875,447.15301513671875
672,2021-09-01,156.65614318847656,447.3906555175781
673,2021-09-02,157.3819580078125,448.76708984375
674,2021-09-03,156.43055725097656,448.65814208984375
675,2021-09-07,156.15591430664062,447.053955078125
676,2021-09-08,155.45953369140625,446.50933837890625
677,2021-09-09,156.1363067626953,444.5981750488281
678,2021-09-10,154.34141540527344,441.0927429199219
679,2021-09-13,156.79344177246094,442.22161865234375
680,2021-09-14,154.05697631835938,439.83514404296875
681,2021-09-15,155.12606811523438,443.5089111328125
682,2021-09-16,155.05740356445312,442.80584716796875
683,2021-09-17,154.65525817871094,438.4924621582031
684,2021-09-20,150.02581787109375,431.18096923828125
685,2021-09-21,150.04542541503906,430.7736511230469
686,2021-09-22,152.91921997070312,434.97576904296875
687,2021-09-23,158.088134765625,440.2607116699219
688,2021-09-24,159.91246032714844,440.9859313964844
689,2021-09-27,163.77685546875,439.72430419921875
690,2021-09-28,162.89413452148438,430.863037109375
691,2021-09-29,162.76661682128906,431.5882568359375
692,2021-09-30,160.54998779296875,426.313232421875
693,2021-10-01,163.92398071289062,431.3796081542969
694,2021-10-04,163.7474365234375,425.8165283203125
695,2021-10-05,166.42147827148438,430.24713134765625
696,2021-10-06,166.77670288085938,432.0352478027344
697,2021-10-07,167.83248901367188,435.7705078125
698,2021-10-08,167.96075439453125,434.97576904296875
699,2021-10-11,164.42828369140625,431.82666015625
700,2021-10-12,163.16526794433594,430.7637023925781
701,2021-10-13,158.86312866210938,432.31341552734375
702,2021-10-14,161.30035400390625,439.585205078125
703,2021-10-15,164.398681640625,442.9330139160156
704,2021-10-18,164.3394775390625,444.24432373046875
705,2021-10-19,166.33267211914062,447.6716003417969
706,2021-10-20,168.57252502441406,449.429931640625
707,2021-10-21,167.25033569335938,450.6021728515625
708,2021-10-22,169.50006103515625,450.13525390625
709,2021-10-25,168.67120361328125,452.54925537109375
710,2021-10-26,169.12509155273438,452.95654296875
711,2021-10-27,165.6024932861328,450.9498596191406
712,2021-10-28,168.09890747070312,455.301025390625
713,2021-10-29,167.63514709472656,456.2248840332031
714,2021-11-01,167.5463409423828,457.0096740722656
715,2021-11-02,168.20745849609375,458.857421875
716,2021-11-03,168.2666473388672,461.6588439941406
717,2021-11-04,166.05638122558594,463.8344421386719
718,2021-11-05,165.819580078125,465.4437255859375
719,2021-11-08,166.816162109375,465.84112548828125
720,2021-11-09,165.5531463623047,464.30133056640625
721,2021-11-10,165.395263671875,460.56610107421875
722,2021-11-11,165.38540649414062,460.715087890625
723,2021-11-12,164.64537048339844,464.1920166015625
724,2021-11-15,164.34933471679688,464.3509826660156
725,2021-11-16,163.16526794433594,466.1888122558594
726,2021-11-17,162.28707885742188,465.05633544921875
727,2021-11-18,160.8859405517578,466.6358642578125
728,2021-11-19,158.78419494628906,465.8013916015625
729,2021-11-22,162.16868591308594,464.4900817871094
730,2021-11-23,166.0465087890625,465.1059875488281
731,2021-11-24,164.74403381347656,466.3477478027344
732,2021-11-26,159.78079223632812,455.9467468261719
733,2021-11-29,159.09007263183594,461.5396423339844
734,2021-11-30,156.72193908691406,452.5592041015625
735,2021-12-01,155.79441833496094,447.5325012207031
736,2021-12-02,159.0703582763672,454.3870544433594
737,2021-12-03,156.18910217285156,450.43328857421875
738,2021-12-06,158.03428649902344,455.7679138183594
739,2021-12-07,160.4123077392578,465.1954040527344
740,2021-12-08,158.57699584960938,466.4272155761719
741,2021-12-09,158.330322265625,463.27813720703125
742,2021-12-10,157.6988067626953,467.6391906738281
743,2021-12-13,155.82400512695312,463.49664306640625
744,2021-12-14,157.01795959472656,460.30780029296875
745,2021-12-15,155.84375,467.5001220703125
746,2021-12-16,158.28097534179688,463.3774719238281
747,2021-12-17,154.67941284179688,458.4457702636719
748,2021-12-20,151.8968505859375,453.5709533691406
749,2021-12-21,154.018310546875,461.62591552734375
750,2021-12-22,154.62020874023438,466.2415771484375
751,2021-12-23,155.1727752685547,469.1425476074219
752,2021-12-27,156.0608367919922,475.78192138671875
753,2021-12-28,156.53445434570312,475.39312744140625
754,2021-12-29,156.4555206298828,476.0012512207031
755,2021-12-30,156.37657165527344,474.6853332519531
756,2021-12-31,156.24832153320312,473.4890441894531
757,2022-01-03,159.55384826660156,476.23052978515625
758,2022-01-04,165.6024932861328,476.0710144042969
759,2022-01-05,162.57493591308594,466.929443359375
760,2022-01-06,164.30213928222656,466.49078369140625
761,2022-01-07,165.93006896972656,464.6465148925781
762,2022-01-10,166.08889770507812,464.0683288574219
763,2022-01-11,166.2576446533203,468.2951965332031
764,2022-01-12,167.20065307617188,469.5612487792969
765,2022-01-13,166.9921875,463.0913391113281
766,2022-01-14,156.728271484375,463.28076171875
767,2022-01-18,150.156982421875,455.07623291015625
768,2022-01-19,147.8341827392578,450.3509216308594
769,2022-01-20,146.57354736328125,445.3664245605469
770,2022-01-21,144.0125274658203,436.62359619140625
771,2022-01-24,143.88348388671875,438.4778137207031
772,2022-01-25,145.4518585205078,433.12445068359375
773,2022-01-26,146.83163452148438,432.037841796875
774,2022-01-27,144.24082946777344,429.9044494628906
775,2022-01-28,145.53126525878906,440.581298828125
776,2022-01-31,147.5066375732422,448.5166320800781
777,2022-02-01,150.03785705566406,451.5472412109375
778,2022-02-02,148.83676147460938,455.93359375
779,2022-02-03,147.6058807373047,445.2168884277344
780,2022-02-04,151.43748474121094,447.3103942871094
781,2022-02-07,151.94374084472656,445.8748474121094
782,2022-02-08,154.8025360107422,449.54345703125
783,2022-02-09,155.44776916503906,456.1230163574219
784,2022-02-10,154.8025360107422,447.928466796875
785,2022-02-11,152.7874755859375,439.09588623046875
786,2022-02-14,151.36801147460938,437.66033935546875
787,2022-02-15,153.58160400390625,444.71844482421875
788,2022-02-16,153.8595428466797,445.2168884277344
789,2022-02-17,150.3157958984375,435.7064208984375
790,2022-02-18,151.0205841064453,432.88519287109375
791,2022-02-22,150.7525634765625,428.2396240234375
792,2022-02-23,147.59596252441406,420.6432189941406
793,2022-02-24,143.48643493652344,426.9735412597656
794,2022-02-25,146.88125610351562,436.394287109375
795,2022-02-28,140.7566680908203,435.27777099609375
